,Name,Area
0,08-07-353-019.png,28495.0
1,08-07-353-018.png,35918.5
2,08-07-353-022.png,30398.0
3,08-07-353-020.png,27678.0
4,08-07-353-021.png,32345.5
5,08-07-353-011.png,30174.0
6,08-07-353-013.png,32761.0
7,08-07-353-012.png,42634.0
8,08-07-353-016.png,27052.0
9,08-07-353-017.png,28360.0
10,08-07-353-015.png,27610.0
11,08-07-353-014.png,30792.0
